identifier;name;familyName;givenName;country;group;gender;citizenship;memberships;born_place;born_day;born_month;born_year;disability;born_lat;born_lon;relatives;educated_at;highest_degree;occupation
197737;ioannis lagos;Lagos;Ioannis;GR;NI;MALE;GRC;ECON,D-RU;Perama;7.0;9.0;1972.0;;37.96666667;23.56666667;;;;liberal profession,politician
96952;sylvie guillaume;Guillaume;Sylvie;FR;S&D;FEMALE;FRA;CULT,LIBE,PETI;Antony;11.0;6.0;1962.0;;48.753333333;2.296666666;;;university;politician
136236;joão pimenta lopes;Pimenta Lopes;João;PT;The Left;MALE;PRT;TRAN,PECH,DPAL,DCAS,DACP,DCAB,ENVI,AFCO,SANT;Campo Grande;12.0;4.0;1980.0;;38.756944444;-9.153611111;;University of Lisbon;;biologist,politician
249826;josef mihál;Mihál;Josef;SK;Renew;MALE;SVK;EMPL,D-UA,CONT;Nitra;18.0;3.0;1965.0;;;;;;;
197728;mónica silvana gonzález;González;Mónica Silvana;ES;S&D;FEMALE;ESP;DMER,DEVE,DLAT,REGI,DACP,DCAB;BUENOS AIRES;12.0;2.0;1976.0;;-34.599722222;-58.381944444;;National University of the Northeast;university;politician,manager
27714;edina tóth;Tóth;Edina;HU;NI;FEMALE;HUN;ENVI,SANT,DARP,ECON,IMCO,D-CA;Budapest;11.0;3.0;1975.0;;47.498333333;19.040833333;;Pázmány Péter Catholic University;university;politician,official,diplomat,marketeer
197832;diana riba i giner;Riba i Giner;Diana;ES;Verts/ALE;FEMALE;ESP;CULT,LIBE,FEMM,D-MX,DLAT;Barcelona;21.0;2.0;1975.0;;41.3825;2.176944444;;University of Barcelona;;civil rights advocate,bookseller,researcher,politician
197578;silvia sardone;Sardone;Silvia;IT;ID;FEMALE;ITA;ENVI,DACP,DCAB,LIBE,DROI,SANT,D-IN,DAFR;Milan;25.0;12.0;1982.0;;45.466944444;9.19;;Bocconi University;;politician
197635;maria-manuel leitão-marques;Leitão-Marques;Maria-Manuel;PT;S&D;FEMALE;PRT;IMCO,JURI,DLAT,DACP,DAFR,FEMM,D-MX;Moçambique;23.0;8.0;1952.0;;;;;;phd;researcher,professor
247122;catherine amalric;Amalric;Catherine;FR;Renew;FEMALE;FRA;ENVI,SANT,D-CN,EMPL,D-RU;Aurillac;19.0;10.0;1964.0;;;;;;;
197615;jérôme rivière;Rivière;Jérôme;FR;NI;MALE;FRA;PETI,FEMM;SURESNES;8.0;7.0;1964.0;;48.871111111;2.226944444;;ISG Business School;;lawyer,politician
197402;tomas tobé;Tobé;Tomas;SE;PPE;MALE;SWE;DEVE,LIBE,D-IL,DMED,ITRE,D-TR;Gavle;16.0;2.0;1978.0;;60.670555555;17.1625;;;university;politician,manager
197627;virginie joron;Joron;Virginie;FR;ID;FEMALE;FRA;IMCO,JURI,D-TR,D-AF,DEPA,FEMM,PETI,D-RU,D-US;Troyes;11.0;12.0;1973.0;;48.298888888;4.078055555;;University of Nice Sophia Antipolis;phd;lawyer,cadre,politician
197541;andżelika anna możdżanowska;Możdżanowska;Andżelika Anna;PL;ECR;FEMALE;POL;REGI,FEMM,FISC,DKOR,ECON,D-US;Kępno;20.0;3.0;1975.0;;;;;;;
237320;eva maria poptcheva;Poptcheva;Eva Maria;ES;Renew;FEMALE;BGR;ECON,BUDG,DSAS;;17.0;10.0;1979.0;;;;;;;
88882;victor negrescu;Negrescu;Victor;RO;S&D;MALE;ROU;CULT,BUDG,AFCO,DANZ;Alba Iulia;17.0;8.0;1985.0;;46.076388888;23.572777777;;;phd;manager,diplomat,journalist,professor,lawyer,politician,consultant
96936;gabriel mato;Mato;Gabriel;ES;PPE;MALE;ESP;INTA,DLAT,DACP,DCAB,AFET,AGRI,PECH,D-MK,DSEE,DCAM,DAND;Madrid;29.0;4.0;1961.0;;;;;;university;official,lawyer
197430;engin eroglu;Eroglu;Engin;DE;Renew;MALE;DEU;ECON,D-TR,DCAS,AFET,D-AF;Schwalmstadt;12.0;2.0;1982.0;;50.912777777;9.188888888;;;;politician,manager
125706;jiří pospíšil;Pospíšil;Jiří;CZ;PPE;MALE;CZE;JURI,D-IR,IMCO,DROI,D-RS;Chomutov;24.0;11.0;1975.0;;50.462777777;13.411111111;;University of West Bohemia,Grammar School at Mikulasske Namesti;;teacher,professor,collector,lawyer,researcher,politician
197889;grace o'sullivan;O'Sullivan;Grace;IE;Verts/ALE;FEMALE;IRL;ENVI,DPAL,PECH,DMER;Waterford;8.0;3.0;1962.0;;52.1588;-7.1463;;Waterford Institute of Technology;;politician,activist
206158;manuela ripa;Ripa;Manuela;DE;Verts/ALE;FEMALE;DEU;ITRE,INTA,ENVI,SANT,DCAR,DASE;Saarbrücken;1.0;1.0;1976.0;;49.233333333;7.0;;Gymnasium am Rotenbühl,Saarland University;university;politician,official,lawyer,manager
226260;karolin braunsberger-reinhold;Braunsberger-Reinhold;Karolin;DE;PPE;FEMALE;DEU;TRAN,LIBE,D-CN,DASE,REGI,PETI;Wolfen;3.0;11.0;1986.0;;51.65;12.266666666;;;university;politician,manager
197610;alessandra basso;Basso;Alessandra;IT;ID;FEMALE;ITA;DEVE,IMCO,D-CN,DACP,DAFR,JURI;Treviso;14.0;3.0;1967.0;;45.672219444;12.242219444;;University of Bologna;university;politician,lawyer
240478;beatrice covassi;Covassi;Beatrice;IT;S&D;FEMALE;ITA;CONT,ITRE,D-UK,D-CN,DPAP,ENVI;Firenze;1.0;12.0;1968.0;;43.771388888;11.254166666;;University of Florence;university;researcher,politician,manager,professor
254720;ana miguel dos santos;DOS SANTOS;Ana Miguel;PT;PPE;FEMALE;PRT;LIBE,AFCO,D-ME,DSEE,AFET,D-IN;Coimbra;12.0;9.0;1981.0;;40.211111111;-8.428888888;;;;politician
197579;klára dobrev;Dobrev;Klára;HU;S&D;FEMALE;HUN;EMPL,D-UA,LIBE,D-RS,DEPA;Sofia;2.0;2.0;1972.0;;42.697886;23.321726;Piroska Apró,Antal Apró;Corvinus University of Budapest,ELTE Faculty of Law,Eötvös Loránd University,Eötvös József Gimnázium (Budapest);;lawyer,researcher,politician
197701;konstantinos arvanitis;Arvanitis;Konstantinos;GR;The Left;MALE;GRC;LIBE,D-RU,EMPL,D-TR,D-IQ;Athens;9.0;6.0;1964.0;;;;;;;
124846;pina picierno;Picierno;Pina;IT;S&D;FEMALE;ITA;LIBE,FEMM,D-IL,AFET,AGRI,CULT,PETI,D-MK;S. Maria Capua Vetere (CE);10.0;5.0;1981.0;;;;;;;
245858;thomas rudner;Rudner;Thomas;DE;S&D;MALE;DEU;TRAN,D-CN,ITRE,DARP;Schwäbisch Gmünd;11.0;9.0;1961.0;;48.8;9.8;;;;politician
124867;brando benifei;Benifei;Brando;IT;S&D;MALE;ITA;IMCO,DMAS,D-BR,DLAT,EMPL,JURI,AFCO,D-UK,DMAG,D-US,DMER,DMED;La Spezia;1.0;1.0;1986.0;;44.108044444;9.828880555;;University of Bologna;;politician
28297;jacek saryusz-wolski;Saryusz-Wolski;Jacek;PL;ECR;MALE;POL;AFET,AFCO,D-UA,DEPA,ITRE;Łódż;19.0;9.0;1948.0;;51.776944444;19.454722222;;I Liceum Ogólnokształcące in Łódź,University of Łódź;phd;diplomat,official,researcher,politician
197500;mounir satouri;Satouri;Mounir;FR;Verts/ALE;MALE;FRA;AFET,EMPL,SEDE,DMED,DNAT,DROI,DMAG;Casablanca;25.0;5.0;1975.0;;33.599166666;-7.62;;;;official,politician
197531;gwendoline delbos-corfield;Delbos-Corfield;Gwendoline;FR;Verts/ALE;FEMALE;FRA;AFCO,FEMM,D-UK,LIBE,D-MK,D-TR,D-RS,DEEA;Solihull;8.0;3.0;1977.0;;52.413;-1.772;;Grenoble Institute of Political Studies;;politician
125106;johan van overtveldt;Van Overtveldt;Johan;BE;ECR;MALE;BEL;BUDG,ECON,D-CA,TRAN,FISC;Mortsel;24.0;8.0;1955.0;;51.170277777;4.456666666;;University of Antwerp;phd;researcher,manager,teacher,journalist,professor,politician
185974;jordi solé;Solé;Jordi;ES;Verts/ALE;MALE;ESP;DAND,AFET,DROI,D-IL,DMAG,DMED,DLAT,ITRE,D-CN;Caldes de Montbui;26.0;10.0;1976.0;;;;;;university;
204420;claude gruffat;Gruffat;Claude;FR;Verts/ALE;MALE;FRA;ECON,DMER,DASE,IMCO,AGRI,FISC,DEEA;Rumilly;13.0;9.0;1957.0;;45.866666666;5.944444444;;;;researcher,politician,activist
197431;patrick breyer;Breyer;Patrick;DE;Verts/ALE;MALE;DEU;LIBE,DEEA,JURI;Frankfurt;1.0;1.0;1977.0;;50.110555555;8.682222222;;Goethe University Frankfurt;phd;politician,lawyer
197497;sven mikser;Mikser;Sven;EE;S&D;MALE;EST;DNAT,AFET,SEDE,DEPA,IMCO,PETI,D-UK,D-UA;Tartu;8.0;11.0;1973.0;;58.38;26.7225;;University of Tartu;;politician
204413;marcos ros sempere;Ros Sempere;Marcos;ES;S&D;MALE;ESP;REGI,CULT,D-CN,ENVI,ITRE,DCAM;Murcia;24.0;3.0;1974.0;;37.986111111;-1.130277777;;Complutense University of Madrid,Technical University of Madrid;;politician
239256;paola ghidoni;Ghidoni;Paola;IT;ID;FEMALE;ITA;AGRI,D-ME,DANZ,EMPL;Montecchio Maggiore;8.0;7.0;1963.0;;45.50369;11.412;;;;politician
197839;radan kanev;Kanev;Radan;BG;PPE;MALE;BGR;EMPL,PETI,D-AL,ENVI,SANT,DSCA,DEPA;Sofia;30.0;9.0;1975.0;;42.697886;23.321726;;Alphonse-de-Lamartine High School,Sofia University;;lawyer,politician
124693;pascal durand;Durand;Pascal;FR;S&D;MALE;FRA;BUDG,JURI,AFCO;Montreuil-Sous-Bois;3.0;10.0;1960.0;;48.860277777;2.443055555;;Paris 12 University;phd;politician,lawyer
28223;andreas schwab;Schwab;Andreas;DE;PPE;MALE;DEU;DEEA,IMCO,FISC,ECON,D-CL,DSAS,DLAT;Rottweil;9.0;4.0;1973.0;;48.168055555;8.624722222;;;university;lawyer,politician
4253;frédérique ries;Ries;Frédérique;BE;Renew;FEMALE;BEL;ENVI,PETI,D-IL,AFET,SANT,DACP,DAFR;Balen-Wezel;14.0;5.0;1959.0;;51.170833333;5.169722222;;University of Liège;university;politician,journalist,manager
197460;sergey lagodinsky;Lagodinsky;Sergey;DE;Verts/ALE;MALE;DEU;D-TR,JURI,DEPA,AFET,LIBE,DSCA,D-US;Astrakhan;1.0;12.0;1975.0;;46.35;48.035;;John F. Kennedy School of Government;phd;lawyer,politician
96880;andrea cozzolino;Cozzolino;Andrea;IT;NI;MALE;ITA;REGI;Napoli;3.0;8.0;1962.0;;40.835833333;14.248611111;;;;politician
197468;özlem demirel;Demirel;Özlem;DE;The Left;FEMALE;DEU;SEDE,D-TR,EMPL,AFET;Malatya;10.0;3.0;1984.0;;38.35062;38.3094;;University of Bonn;;politician
124985;luke ming flanagan;Flanagan;Luke Ming;IE;The Left;MALE;IRL;CONT,AGRI,PECH,D-UK;Roscommon;22.0;1.0;1972.0;;;;;;;
132191;gunnar beck;Beck;Gunnar;DE;ID;MALE;DEU;ECON,JURI,FISC,D-UK,D-RU,AFCO,DACP,DAFR;Düsseldorf;1.0;5.0;1965.0;;51.231144444;6.772380555;;Nuffield College;;lawyer,researcher,politician
229519;catharina rinzema;Rinzema;Catharina;NL;Renew;FEMALE;NLD;INTA,D-UK,D-US,IMCO,JURI,D-JP;Soest;4.0;7.0;1985.0;;52.183333333;5.283333333;;Leiden University;;politician
1927;peter liese;Liese;Peter;DE;PPE;MALE;DEU;ENVI,DCAM,DLAT,BUDG,SANT,DAND;Meschede;20.0;5.0;1965.0;;51.35;8.483333333;;University of Bonn;phd;politician,doctor
197645;francisco guerreiro;Guerreiro;Francisco;PT;Verts/ALE;MALE;PRT;AGRI,PECH,D-JP,BUDG,IMCO,DKOR;Santiago do Cacém;12.0;9.0;1984.0;;38.0;-8.683333333;;Escola Superior de Educação de Coimbra;;politician
98582;loránt vincze;Vincze;Loránt;RO;PPE;MALE;ROU;AFCO,PETI,D-UK,D-IN,LIBE,D-US;Târgu Mureș / Marosvásárhely;3.0;11.0;1977.0;;;;;;university;politician,journalist,manager
124807;jens gieseke;Gieseke;Jens;DE;PPE;MALE;DEU;TRAN,DCAM,D-CL,DLAT,ENVI,ITRE,D-IN;Lingen;18.0;5.0;1971.0;;52.523333333;7.317222222;;;;politician,lawyer,researcher,manager
228286;karsten lucke;Lucke;Karsten;DE;S&D;MALE;DEU;DEVE,DSAS,DACP,DPAC,AFET,DROI,DCAR,DASE,DCAS;Kiel;29.0;12.0;1974.0;;54.323333333;10.139444444;;;university;politician,teacher,manager
245018;christophe clergeau;Clergeau;Christophe;FR;S&D;MALE;FRA;DACP,DAFR,DEVE,DMER,ENVI,AGRI,SANT,D-RU;Nantes;1.0;9.0;1968.0;;47.217222222;-1.553888888;Marie-Françoise Clergeau;University of Nantes,University of Paris 1 Pantheon-Sorbonne,Sciences Po,Lycée Gabriel Guist'hau;phd;researcher,teacher,manager,professor,politician
131580;jordan bardella;Bardella;Jordan;FR;ID;MALE;FRA;PETI,DACP,DAFR;Drancy;13.0;9.0;1995.0;;48.923333333;2.445;;Paris-Sorbonne University - Paris IV;;student,politician
197465;niklas nienass;Nienaß;Niklas;DE;Verts/ALE;MALE;DEU;ITRE,REGI,CULT,DCAS,AFCO,D-AF;Marl;14.0;4.0;1992.0;;;;;;;
197572;anna zalewska;Zalewska;Anna;PL;ECR;FEMALE;POL;ENVI,D-US,EMPL;Świebodzice;6.0;7.0;1965.0;;50.858333333;16.316666666;;University of Wrocław;;politician
204449;riho terras;Terras;Riho;EE;PPE;MALE;EST;ITRE,D-UA,DEPA,AGRI,D-UK,D-US;Kohtla-Järve;17.0;4.0;1967.0;;59.4;27.283333333;;Bundeswehr University Munich,University of Tartu;;politician,military personnel
204443;clara ponsatí obiols;Ponsatí Obiols;Clara;ES;NI;FEMALE;ESP;ITRE,FISC,D-CA,ECON,D-US,DACP;Barcelona;19.0;3.0;1957.0;;;;;;phd;manager,doctor,professor,lawyer,researcher
254876;ricardo morgado;Morgado;Ricardo;PT;PPE;MALE;PRT;TRAN,D-ZA,PECH,D-CA,DACP,DAFR;Lamego;13.0;5.0;1987.0;;41.098330555;-7.81;;;;politician
125128;iskra mihaylova;Mihaylova;Iskra;BG;Renew;FEMALE;BGR;ITRE,DSCA,DEPA,DEVE,D-RS;Sofia;7.0;9.0;1957.0;;42.697886;23.321726;;Saint Petersburg State University of Culture and Arts;phd;researcher,official,lawyer,politician
127096;domènec ruiz devesa;Ruiz Devesa;Domènec;ES;S&D;MALE;ESP;D-IQ,AFCO,CULT,LIBE,PETI,DPAL,DMAS,DLAT;ALICANTE;3.0;3.0;1978.0;;38.345277777;-0.483055555;;Carlos III University of Madrid,National University of Distance Education,Johns Hopkins University;university;researcher,journalist,official,lawyer,politician,consultant
197827;idoia villanueva ruiz;Villanueva Ruiz;Idoia;ES;The Left;FEMALE;ESP;DACP,DAFR,AFET,D-CN,D-IN,ENVI,DCAM,DLAT;Pamplona;17.0;7.0;1980.0;;42.816666666;-1.65;;University of the Basque Country,Autonomous University of Madrid;;politician
125670;massimiliano salini;Salini;Massimiliano;IT;PPE;MALE;ITA;D-IR,TRAN,ECON,ENVI,ITRE,D-TR;Soresina (CR);11.0;3.0;1973.0;;45.286473;9.856965;;University of Milan;;politician
96739;reinhard bütikofer;Bütikofer;Reinhard;DE;Verts/ALE;MALE;DEU;D-CN,AFET,D-US,INTA,DASE;Mannheim;26.0;1.0;1953.0;;49.487777777;8.466111111;;Heidelberg University;university;politician
125237;marco zullo;Zullo;Marco;IT;Renew;MALE;ITA;FEMM,D-AL,IMCO;Verona;29.0;10.0;1978.0;;45.438611111;10.992777777;;Bocconi University,University of Padua;university;politician,teacher,manager
28266;sophia in 't veld;in 't Veld;Sophia;NL;Renew;FEMALE;NLD;LIBE,D-CN,AFCO,D-UK;Vollenhove;13.0;9.0;1963.0;;;;;;phd;politician,official
197784;susana solís pérez;Solís Pérez;Susana;ES;Renew;FEMALE;ESP;DKOR,REGI,SANT,ENVI,ITRE,FEMM,D-US;Avilés;21.0;12.0;1971.0;;43.556111111;-5.922222222;;Osnabrück University of Applied Sciences,IE Business School,University of Oviedo;;engineer,politician
124992;malin björk;Björk;Malin;SE;The Left;FEMALE;SWE;ENVI,LIBE,D-BR,DLAT,AFET,DMER,D-ZA;Göteborg;22.0;5.0;1972.0;;57.650152777;11.899525;;;;politician
197534;françois-xavier bellamy;Bellamy;François-Xavier;FR;PPE;MALE;FRA;ITRE,PECH,D-UK,DMAS,DMED,CULT,D-IQ;Paris;11.0;10.0;1985.0;;48.856666666;2.352222222;;École Normale Supérieure,Paris-Sorbonne University - Paris IV,Lycée Henri-IV;;essayist,politician
197935;ivan vilibor sinčić;Sinčić;Ivan Vilibor;HR;NI;MALE;HRV;ENVI,D-IN,ITRE,AGRI,D-RU;KARLOVAC;28.0;8.0;1990.0;;45.493055555;15.555833333;;Faculty of Electrical Engineering and Computing, University of Zagreb;;politician,activist
190517;martin schirdewan;Schirdewan;Martin;DE;The Left;MALE;DEU;D-CA,ECON;Berlin;12.0;7.0;1975.0;;52.518611111;13.404444444;;Free University Berlin;phd;politician,journalist,researcher,manager
249443;wolfram pirchner;Pirchner;Wolfram;AT;PPE;MALE;AUT;REGI,CONT,EMPL,CULT,D-BR,DMER,DLAT;Innsbruck;21.0;4.0;1958.0;;47.268333333;11.393333333;;;;journalist,politician,writer
99283;alessandro panza;Panza;Alessandro;IT;ID;MALE;ITA;REGI,DEEA,DPAL,DMED,CULT,DEPA;Domodossola;15.0;5.0;1982.0;;46.116111111;8.291111111;;University of Milan;;politician
190519;caroline nagtegaal;Nagtegaal;Caroline;NL;Renew;FEMALE;NLD;DARP,ECON,TRAN,D-BR,D-CN;Utrecht;1.0;6.0;1980.0;;;;;;;
197514;andrzej halicki;Halicki;Andrzej;PL;PPE;MALE;POL;LIBE,DEPA,BUDG,D-MD,AFET,DLAT,DACP,DPAC;Warszawa;26.0;11.0;1961.0;;52.23;21.011111111;;SGH Warsaw School of Economics;;politician
124872;morten petersen;Petersen;Morten;DK;Renew;MALE;DNK;ITRE,D-TR,LIBE,D-US;Kobenhavn;14.0;9.0;1966.0;;;;;;university;politician,consultant,manager
197440;delara burkhardt;Burkhardt;Delara;DE;S&D;FEMALE;DEU;DSEE,ENVI,LIBE;Hamburg;3.0;11.0;1992.0;;53.55;10.0;;University of Kiel;university;politician,manager
198183;mihai tudose;Tudose;Mihai;RO;S&D;MALE;ROU;INTA,D-MD,ECON,ITRE,SEDE,FISC,D-MK;Braila;6.0;3.0;1967.0;;45.269166666;27.9575;;Dimitrie Cantemir Christian University;phd;politician,lawyer,manager
125045;clara aguilera;Aguilera;Clara;ES;S&D;FEMALE;ESP;D-MX,AGRI,PECH,DLAT,IMCO,D-BR;Granada;3.0;1.0;1964.0;;;;;;university;farmer
204733;dorien rookmaker;Rookmaker;Dorien;NL;ECR;FEMALE;NLD;ECON,D-CA,TRAN,DACP,DPAC;Petten;30.0;7.0;1964.0;;52.7678;4.6583;;;;politician
239262;elisabetta de blasis;De Blasis;Elisabetta;IT;ECR;FEMALE;ITA;REGI,ITRE,SANT;Avezzano;30.0;4.0;1974.0;;42.030975;13.426372222;;University of L'Aquila;university;politician,manager
129164;tom vandenkendelaere;Vandenkendelaere;Tom;BE;PPE;MALE;BEL;DNAT,IMCO,SEDE,D-UK,D-IR,AFET,AGRI,LIBE,D-CN,D-AF;Roeselare;2.0;9.0;1984.0;;50.944722222;3.123333333;;Institut libre Marie Haps;;politician
191693;elsi katainen;Katainen;Elsi;FI;Renew;FEMALE;FIN;AGRI,D-RU,TRAN,D-CA;Haapajärvi;17.0;12.0;1966.0;;63.748611111;25.318055555;;University of Jyväskylä;;politician
28219;daniel caspary;Caspary;Daniel;DE;PPE;MALE;DEU;DASE,INTA,AFET,D-UA,DACP,DAFR;Karlsruhe;4.0;4.0;1976.0;;49.016666666;8.4;;Karlsruhe Institute of Technology;university;politician
124988;deirdre clune;Clune;Deirdre;IE;PPE;FEMALE;IRL;IMCO,DCAM,DLAT,ENVI,DROI,SANT,DACP,DAFR;Cork;1.0;6.0;1959.0;;51.9;-8.473055555;Peter Barry;University College Cork,Trinity College Dublin;;politician
197510;jarosław duda;Duda;Jarosław;PL;PPE;MALE;POL;EMPL,D-UA,DEPA,PETI,D-ME;Wroclaw;29.0;4.0;1964.0;;51.11;17.0325;;John Paul II Catholic University of Lublin;;politician
128483;markus buchheit;Buchheit;Markus;DE;ID;MALE;DEU;ITRE,IMCO,PETI,D-CL,DCAR,INTA;Zweibrücken;11.0;8.0;1983.0;;49.249444444;7.360833333;;;;lawyer,politician
5729;kathleen van brempt;Van Brempt;Kathleen;BE;S&D;FEMALE;BEL;INTA,DMAG,DMER,TRAN,D-BR;Wilrijk;18.0;11.0;1969.0;;51.166666666;4.383333333;;Katholieke Universiteit Leuven;university;researcher,politician
197481;maximilian krah;Krah;Maximilian;DE;ID;MALE;DEU;INTA,DROI,SEDE,D-US,AFET,ECON,TRAN,REGI,DEPA;Dresden;28.0;1.0;1977.0;;51.25;14.233333333;;TU Dresden;phd;politician,lawyer
125023;anja hazekamp;Hazekamp;Anja;NL;The Left;FEMALE;NLD;ENVI,PECH,AGRI,SANT,D-JP,DSAS;Vlagtwedde;21.0;1.0;1968.0;;53.0261;7.1117;;University of Groningen;phd;politician,official,researcher
124802;siegfried mureşan;Mureşan;Siegfried;RO;PPE;MALE;ROU;D-MD,BUDG,ECON,DEPA,D-US;Hunedoara;20.0;9.0;1981.0;;;;;;;
199941;marianne vind;Vind;Marianne;DK;S&D;FEMALE;DNK;DASE,EMPL,TRAN;Koge;3.0;12.0;1970.0;;55.45;12.183333333;;Roskilde University;university;politician,engineer,trade unionist
197529;leila chaibi;Chaibi;Leila;FR;The Left;FEMALE;FRA;EMPL,AFCO,DLAT,TRAN,D-MX;Dijon;5.0;10.0;1982.0;;;;;;;politician,manager
23699;kateřina konečná;Konečná;Kateřina;CZ;The Left;FEMALE;CZE;IMCO,TRAN,SANT,DSCA,DEPA,ENVI,D-RS;Nový Jičín;20.0;1.0;1981.0;;49.594368444;18.010308756;;University of Finance and Administration,Masaryk University Faculty of Economics and Administration,Masaryk University Faculty of Law,Q12018667;university;politician,official
124808;norbert lins;Lins;Norbert;DE;PPE;MALE;DEU;AGRI,DEEA,ENVI,D-MX,DLAT;Ravensburg;22.0;12.0;1977.0;;47.783055555;9.611388888;;;university;politician,official,manager,professor
125030;annie schreijer-pierik;Schreijer-Pierik;Annie;NL;PPE;FEMALE;NLD;AGRI,PECH,DACP,DPAC,INTA,D-RU;Diepenheim;17.0;2.0;1953.0;;52.1999;6.5565;;;university;politician,farmer
197405;jörgen warborn;Warborn;Jörgen;SE;PPE;MALE;SWE;INTA,DMER,DLAT,BUDG,TRAN,D-UK,D-CN;Varberg;23.0;1.0;1969.0;;57.105991666;12.250591666;;;university;politician,businessperson,manager
94649;catherine griset;Griset;Catherine;FR;ID;FEMALE;FRA;ENVI,CULT,DACP,DPAC,DMED;Boulogne-sur-Mer;20.0;8.0;1972.0;;50.725555555;1.613888888;;;;lawyer,politician
197536;nathalie colin-oesterlé;Colin-Oesterlé;Nathalie;FR;PPE;FEMALE;FRA;ENVI,SANT,D-IL,DMED,LIBE,AFCO;Ollioules;5.0;5.0;1965.0;;43.139444444;5.846944444;;Panthéon-Assas University;;lawyer,politician
197672;eugen tomac;Tomac;Eugen;RO;PPE;MALE;ROU;EMPL,DROI,D-RS,DSCA,DEPA;Ismail;27.0;6.0;1981.0;;45.405;28.678055555;;University of Bucharest;phd;researcher,manager,journalist,official,politician
197831;hermann tertsch;Tertsch;Hermann;ES;ECR;MALE;ESP;DLAT,AFET,D-MX,ENVI,D-UK,D-RU;Madrid;9.0;4.0;1958.0;;40.416944444;-3.703333333;Ekkehard Tertsch,Luisa Mariana del Valle-Lersundi y del Valle,Loyola de Palacio,Ana de Palacio y del Valle-Lersundi;;;writer,journalist,comedian,politician
124780;marco zanni;Zanni;Marco;IT;ID;MALE;ITA;ECON,D-RS,AFET,BUDG;Lovere;11.0;7.0;1986.0;;45.8125;10.07;;Bocconi University;university;politician,lawyer
239271;eleni stavrou;Stavrou;Eleni;CY;PPE;FEMALE;CYP;DEVE,BUDG,CONT,D-MX,DLAT,ECON,FEMM,D-BY;Nicosia;4.0;7.0;1975.0;;35.16952664;33.3608661;;Bar-Ilan University,National and Kapodistrian University of Athens,King's College London;phd;politician
125214;bronis ropė;Ropė;Bronis;LT;Verts/ALE;MALE;LTU;D-MD,AGRI,DEPA,ITRE,REGI,D-UA,D-BY;Ignalina;14.0;4.0;1955.0;;55.34;26.156666666;;Kaunas University of Technology;university;politician,engineer
197429;marion walsmann;Walsmann;Marion;DE;PPE;FEMALE;DEU;JURI,D-MK,IMCO,ITRE,DSCA,DEPA;Erfurt;17.0;3.0;1963.0;;50.978055555;11.028888888;;Leipzig University;university;politician,official,lawyer,manager
96697;waldemar tomaszewski;Tomaszewski;Waldemar;LT;ECR;MALE;LTU;D-BY,REGI,DEPA,DEVE,DROI;Vilnius;3.0;3.0;1965.0;;54.687222222;25.28;;Vilnius Gediminas Technical University;university;politician,engineer,official
197498;robert biedroń;Biedroń;Robert;PL;S&D;MALE;POL;FEMM,AFET,BUDG,EMPL,D-BY,D-CA;Rymanów;13.0;4.0;1976.0;;49.566666666;21.883333333;;University of Warmia and Mazury in Olsztyn;;journalist,politician,activist
197651;carmen avram;Avram;Carmen;RO;S&D;FEMALE;ROU;DEPA,AGRI,DSCA,D-IL,EMPL,PECH;Viseu de Sus;8.0;5.0;1966.0;;47.711111111;24.426388888;;National School of Political and Administrative Studies,Gheorghe Asachi Technical University of Iași;;engineer,journalist,politician
197434;martin buschmann;Buschmann;Martin;DE;NI;MALE;DEU;ITRE,DASE,ENVI;Hamburg;17.0;4.0;1970.0;;53.55;10.0;;;;politician
197671;traian băsescu;Băsescu;Traian;RO;PPE;MALE;ROU;D-UA,AFET,ENVI,SEDE,D-US,DEPA;Basarabi;4.0;11.0;1951.0;;44.173611111;28.408333333;;Mircea cel Bătrân Naval Academy;university;sailor,ship captain,politician
197649;gheorghe falcă;Falcă;Gheorghe;RO;PPE;MALE;ROU;TRAN,PETI,DACP,DAFR,EMPL,ITRE,D-RS,DSEE;Brad;22.0;1.0;1967.0;;46.129444444;22.79;;Politehnica University of Timișoara;;teacher,manager,engineer,professor,politician
197836;alexander alexandrov yordanov;Alexandrov Yordanov;Alexander;BG;PPE;MALE;BGR;AFET,D-MK,EMPL,AFCO,D-MD,DEPA;Varna;13.0;2.0;1952.0;;;;;;;
197393;david lega;Lega;David;SE;PPE;MALE;SWE;AFET,DROI,D-RU,CONT,D-UA,DEPA,DACP,DPAC;Gothenburg;12.0;10.0;1973.0;True;57.7075;11.9675;;;;businessperson,politician,athlete
229839;rené repasi;Repasi;René;DE;S&D;MALE;DEU;D-CN,IMCO,ECON,JURI;Karlsruhe;8.0;11.0;1979.0;;49.016666666;8.4;;;phd;politician,lawyer,manager,professor
118859;roberta metsola;Metsola;Roberta;MT;PPE;FEMALE;MLT;;St Julians;18.0;1.0;1979.0;;35.918611111;14.49;;University of Malta,St Aloysius' College;university;politician,official,lawyer
95074;jeroen lenaers;Lenaers;Jeroen;NL;PPE;MALE;NLD;DMAS,LIBE,D-UK,DMED,BUDG,CONT,EMPL;Stramproy;29.0;4.0;1984.0;;51.1933;5.7192;;Maastricht University;university;politician
197591;irene tinagli;Tinagli;Irene;IT;S&D;FEMALE;ITA;ECON,FISC,D-US,D-CA;Empoli;16.0;4.0;1974.0;;43.716666666;10.95;;Carnegie Mellon University,Bocconi University;;researcher,politician,professor
