identifier;name;familyName;givenName;country;group;gender;memberships;born_place;born_day;born_month;born_year;disability;relatives;educated_at;highest_degree;occupation
197607;pietro fiocchi;Fiocchi;Pietro;IT;ECR;MALE;ENVI,SANT,D-US,ITRE,DACP,DAFR;Milano;22;5;1964;;;University of Missouri;;politician
114268;nils torvalds;Torvalds;Nils;FI;Renew;MALE;BUDG,ENVI,D-RU,ITRE,D-US;Ekenäs;7;8;1945;;Ole Torvalds,noble Märta Wendt;University of Helsinki;university;politician,media,manager
197737;ioannis lagos;Lagos;Ioannis;GR;NI;MALE;ECON,D-RU;Perama;7;9;1972;;;;;politician,liberal profession
96952;sylvie guillaume;Guillaume;Sylvie;FR;S&D;FEMALE;CULT,LIBE,PETI;Antony;11;6;1962;;;;university;politician
244571;nikos papandreou;PAPANDREOU;Nikos;GR;S&D;MALE;SEDE,DLAT,ENVI,DACP,DAFR,AFET,PECH,DMER;Alameda, California;29;9;1956;;;;phd;teacher
136236;joão pimenta lopes;Pimenta Lopes;João;PT;The Left;MALE;TRAN,PECH,DPAL,DCAS,DACP,DCAB,ENVI,AFCO,SANT;Campo Grande;12;4;1980;;;University of Lisbon;;biologist,politician
249826;josef mihál;Mihál;Josef;SK;Renew;MALE;EMPL,D-UA,CONT;Nitra;18;3;1965;;;;;
197728;mónica silvana gonzález;González;Mónica Silvana;ES;S&D;FEMALE;DMER,DEVE,DLAT,REGI,DACP,DCAB;BUENOS AIRES;12;2;1976;;;National University of the Northeast;university;politician,media,manager
27714;edina tóth;Tóth;Edina;HU;NI;FEMALE;ENVI,SANT,DARP,ECON,IMCO,D-CA;Budapest;11;3;1975;;;Pázmány Péter Catholic University;university;official,politician,media
197832;diana riba i giner;Riba i Giner;Diana;ES;Verts/ALE;FEMALE;CULT,LIBE,FEMM,D-MX,DLAT;Barcelona;21;2;1975;;;University of Barcelona;;researcher,politician,bookseller,civil rights advocate
197578;silvia sardone;Sardone;Silvia;IT;ID;FEMALE;ENVI,DACP,DCAB,LIBE,DROI,SANT,D-IN,DAFR;Milan;25;12;1982;;;Bocconi University;;politician
197635;maria-manuel leitão-marques;Leitão-Marques;Maria-Manuel;PT;S&D;FEMALE;IMCO,JURI,DLAT,DACP,DAFR,FEMM,D-MX;Moçambique;23;8;1952;;;;phd;researcher
247122;catherine amalric;Amalric;Catherine;FR;Renew;FEMALE;ENVI,SANT,D-CN,EMPL,D-RU;Aurillac;19;10;1964;;;;;
197615;jérôme rivière;Rivière;Jérôme;FR;NI;MALE;PETI,FEMM;SURESNES;8;7;1964;;;ISG Business School;;politician,lawyer
197402;tomas tobé;Tobé;Tomas;SE;PPE;MALE;DEVE,LIBE,D-IL,DMED,ITRE,D-TR;Gavle;16;2;1978;;;;university;politician,manager
197627;virginie joron;Joron;Virginie;FR;ID;FEMALE;IMCO,JURI,D-TR,D-AF,DEPA,FEMM,PETI,D-RU,D-US;Troyes;11;12;1973;;;University of Nice Sophia Antipolis;phd;politician,lawyer,cadre
197541;andżelika anna możdżanowska;Możdżanowska;Andżelika Anna;PL;ECR;FEMALE;REGI,FEMM,FISC,DKOR,ECON,D-US;Kępno;20;3;1975;;;;;
237320;eva maria poptcheva;Poptcheva;Eva Maria;ES;Renew;FEMALE;ECON,BUDG,DSAS;Bulgaria;17;10;1979;;;;;official,politician,lawyer
88882;victor negrescu;Negrescu;Victor;RO;S&D;MALE;CULT,BUDG,AFCO,DANZ;Alba Iulia;17;8;1985;;;;phd;researcher,teacher,politician,media,lawyer,consultant,official,manager
96936;gabriel mato;Mato;Gabriel;ES;PPE;MALE;INTA,DLAT,DACP,DCAB,AFET,AGRI,PECH,D-MK,DSEE,DCAM,DAND;Madrid;29;4;1961;;;;university;official,lawyer
197430;engin eroglu;Eroglu;Engin;DE;Renew;MALE;ECON,D-TR,DCAS,AFET,D-AF;Schwalmstadt;12;2;1982;;;;;politician,manager
125706;jiří pospíšil;Pospíšil;Jiří;CZ;PPE;MALE;JURI,D-IR,IMCO,DROI,D-RS;Chomutov;24;11;1975;;;University of West Bohemia,Grammar School at Mikulasske Namesti;;researcher,teacher,politician,collector,lawyer
197889;grace o'sullivan;O'Sullivan;Grace;IE;Verts/ALE;FEMALE;ENVI,DPAL,PECH,DMER;Waterford;8;3;1962;;;Waterford Institute of Technology;;politician,activist
206158;manuela ripa;Ripa;Manuela;DE;Verts/ALE;FEMALE;ITRE,INTA,ENVI,SANT,DCAR,DASE;Saarbrücken;1;1;1976;;;Gymnasium am Rotenbühl,Saarland University;university;official,politician,lawyer,manager
226260;karolin braunsberger-reinhold;Braunsberger-Reinhold;Karolin;DE;PPE;FEMALE;TRAN,LIBE,D-CN,DASE,REGI,PETI;Wolfen;3;11;1986;;;;university;politician,manager
197610;alessandra basso;Basso;Alessandra;IT;ID;FEMALE;DEVE,IMCO,D-CN,DACP,DAFR,JURI;Treviso;14;3;1967;;;University of Bologna;university;politician,lawyer
240478;beatrice covassi;Covassi;Beatrice;IT;S&D;FEMALE;CONT,ITRE,D-UK,D-CN,DPAP,ENVI;Firenze;1;12;1968;;;University of Florence;university;politician,researcher,manager
254720;ana miguel dos santos;DOS SANTOS;Ana Miguel;PT;PPE;FEMALE;LIBE,AFCO,D-ME,DSEE,AFET,D-IN;Coimbra;12;9;1981;;;;;politician
197579;klára dobrev;Dobrev;Klára;HU;S&D;FEMALE;EMPL,D-UA,LIBE,D-RS,DEPA;Sofia;2;2;1972;;Piroska Apró,Antal Apró;Eötvös Loránd University,Eötvös József Gimnázium,Corvinus University of Budapest,ELTE Faculty of Law;;politician,lawyer,researcher
124846;pina picierno;Picierno;Pina;IT;S&D;FEMALE;LIBE,FEMM,D-IL,AFET,AGRI,CULT,PETI,D-MK;S. Maria Capua Vetere (CE);10;5;1981;;;;;
245858;thomas rudner;Rudner;Thomas;DE;S&D;MALE;TRAN,D-CN,ITRE,DARP;Schwäbisch Gmünd;11;9;1961;;;;;politician
124867;brando benifei;Benifei;Brando;IT;S&D;MALE;IMCO,DMAS,D-BR,DLAT,EMPL,JURI,AFCO,D-UK,DMAG,D-US,DMER,DMED;La Spezia;1;1;1986;;;University of Bologna;;politician
28297;jacek saryusz-wolski;Saryusz-Wolski;Jacek;PL;ECR;MALE;AFET,AFCO,D-UA,DEPA,ITRE;Łódż;19;9;1948;;;I Liceum Ogólnokształcące in Łódź,University of Łódź;phd;official,politician,researcher
197500;mounir satouri;Satouri;Mounir;FR;Verts/ALE;MALE;AFET,EMPL,SEDE,DMED,DNAT,DROI,DMAG;Casablanca;25;5;1975;;;;;official,politician
197531;gwendoline delbos-corfield;Delbos-Corfield;Gwendoline;FR;Verts/ALE;FEMALE;AFCO,FEMM,D-UK,LIBE,D-MK,D-TR,D-RS,DEEA;Solihull;8;3;1977;;;Grenoble Institute of Political Studies;;politician
125106;johan van overtveldt;Van Overtveldt;Johan;BE;ECR;MALE;BUDG,ECON,D-CA,TRAN,FISC;Mortsel;24;8;1955;;;University of Antwerp;phd;researcher,teacher,politician,media,manager
185974;jordi solé;Solé;Jordi;ES;Verts/ALE;MALE;DAND,AFET,DROI,D-IL,DMAG,DMED,DLAT,ITRE,D-CN;Caldes de Montbui;26;10;1976;;;;university;
204420;claude gruffat;Gruffat;Claude;FR;Verts/ALE;MALE;ECON,DMER,DASE,IMCO,AGRI,FISC,DEEA;Rumilly;13;9;1957;;;;;activist,politician,researcher
197431;patrick breyer;Breyer;Patrick;DE;Verts/ALE;MALE;LIBE,DEEA,JURI;Frankfurt;1;1;1977;;;Goethe University Frankfurt;phd;politician,lawyer
197497;sven mikser;Mikser;Sven;EE;S&D;MALE;DNAT,AFET,SEDE,DEPA,IMCO,PETI,D-UK,D-UA;Tartu;8;11;1973;;;University of Tartu;;politician
204413;marcos ros sempere;Ros Sempere;Marcos;ES;S&D;MALE;REGI,CULT,D-CN,ENVI,ITRE,DCAM;Murcia;24;3;1974;;;Technical University of Madrid,Complutense University of Madrid;;politician
239256;paola ghidoni;Ghidoni;Paola;IT;ID;FEMALE;AGRI,D-ME,DANZ,EMPL;Montecchio Maggiore;8;7;1963;;;;;politician
197839;radan kanev;Kanev;Radan;BG;PPE;MALE;EMPL,PETI,D-AL,ENVI,SANT,DSCA,DEPA;Sofia;30;9;1975;;;Sofia University,Alphonse-de-Lamartine High School;;politician,lawyer
124693;pascal durand;Durand;Pascal;FR;S&D;MALE;BUDG,JURI,AFCO;Montreuil-Sous-Bois;3;10;1960;;;Paris 12 University;phd;politician,lawyer
28223;andreas schwab;Schwab;Andreas;DE;PPE;MALE;DEEA,IMCO,FISC,ECON,D-CL,DSAS,DLAT;Rottweil;9;4;1973;;;;university;politician,lawyer
4253;frédérique ries;Ries;Frédérique;BE;Renew;FEMALE;ENVI,PETI,D-IL,AFET,SANT,DACP,DAFR;Balen-Wezel;14;5;1959;;;University of Liège;university;politician,media,manager
197460;sergey lagodinsky;Lagodinsky;Sergey;DE;Verts/ALE;MALE;D-TR,JURI,DEPA,AFET,LIBE,DSCA,D-US;Astrakhan;1;12;1975;;;John F. Kennedy School of Government;phd;politician,lawyer
96880;andrea cozzolino;Cozzolino;Andrea;IT;NI;MALE;REGI;Napoli;3;8;1962;;;;;politician
197468;özlem demirel;Demirel;Özlem;DE;The Left;FEMALE;SEDE,D-TR,EMPL,AFET;Malatya;10;3;1984;;;University of Bonn;;politician
124985;luke ming flanagan;Flanagan;Luke Ming;IE;The Left;MALE;CONT,AGRI,PECH,D-UK;Roscommon;22;1;1972;;;;;
229519;catharina rinzema;Rinzema;Catharina;NL;Renew;FEMALE;INTA,D-UK,D-US,IMCO,JURI,D-JP;Soest;4;7;1985;;;Leiden University;;politician
1927;peter liese;Liese;Peter;DE;PPE;MALE;ENVI,DCAM,DLAT,BUDG,SANT,DAND;Meschede;20;5;1965;;;University of Bonn;phd;politician,doctor
197645;francisco guerreiro;Guerreiro;Francisco;PT;Verts/ALE;MALE;AGRI,PECH,D-JP,BUDG,IMCO,DKOR;Santiago do Cacém;12;9;1984;;;Escola Superior de Educação de Coimbra;;politician
98582;loránt vincze;Vincze;Loránt;RO;PPE;MALE;AFCO,PETI,D-UK,D-IN,LIBE,D-US;Târgu Mureș / Marosvásárhely;3;11;1977;;;;university;politician,media,manager
124807;jens gieseke;Gieseke;Jens;DE;PPE;MALE;TRAN,DCAM,D-CL,DLAT,ENVI,ITRE,D-IN;Lingen;18;5;1971;;;;;politician,lawyer,researcher,manager
228286;karsten lucke;Lucke;Karsten;DE;S&D;MALE;DEVE,DSAS,DACP,DPAC,AFET,DROI,DCAR,DASE,DCAS;Kiel;29;12;1974;;;;university;teacher,politician,manager
245018;christophe clergeau;Clergeau;Christophe;FR;S&D;MALE;DACP,DAFR,DEVE,DMER,ENVI,AGRI,SANT,D-RU;Nantes;1;9;1968;;Marie-Françoise Clergeau;University of Paris 1 Pantheon-Sorbonne,University of Nantes,Sciences Po,Lycée Gabriel Guist'hau;phd;teacher,politician,researcher,manager
131580;jordan bardella;Bardella;Jordan;FR;ID;MALE;PETI,DACP,DAFR;Drancy;13;9;1995;;;Paris-Sorbonne University - Paris IV;;politician,student
197465;niklas nienass;Nienaß;Niklas;DE;Verts/ALE;MALE;ITRE,REGI,CULT,DCAS,AFCO,D-AF;Marl;14;4;1992;;;;;
197572;anna zalewska;Zalewska;Anna;PL;ECR;FEMALE;ENVI,D-US,EMPL;Świebodzice;6;7;1965;;;University of Wrocław;;politician
204449;riho terras;Terras;Riho;EE;PPE;MALE;ITRE,D-UA,DEPA,AGRI,D-UK,D-US;Kohtla-Järve;17;4;1967;;;Bundeswehr University Munich,University of Tartu;;politician,military personnel
204443;clara ponsatí obiols;Ponsatí Obiols;Clara;ES;NI;FEMALE;ITRE,FISC,D-CA,ECON,D-US,DACP;Barcelona;19;3;1957;;;;phd;doctor,researcher,manager
254876;ricardo morgado;Morgado;Ricardo;PT;PPE;MALE;TRAN,D-ZA,PECH,D-CA,DACP,DAFR;Lamego;13;5;1987;;;;;politician
125128;iskra mihaylova;Mihaylova;Iskra;BG;Renew;FEMALE;ITRE,DSCA,DEPA,DEVE,D-RS;Sofia;7;9;1957;;;Saint Petersburg State University of Culture and Arts;phd;librarian,official,politician,researcher
127096;domènec ruiz devesa;Ruiz Devesa;Domènec;ES;S&D;MALE;D-IQ,AFCO,CULT,LIBE,PETI,DPAL,DMAS,DLAT;ALICANTE;3;3;1978;;;Johns Hopkins University,Universidad Carlos III de Madrid,National University of Distance Education;university;researcher,politician,media,lawyer,consultant,official
197827;idoia villanueva ruiz;Villanueva Ruiz;Idoia;ES;The Left;FEMALE;DACP,DAFR,AFET,D-CN,D-IN,ENVI,DCAM,DLAT;Pamplona;17;7;1980;;;University of the Basque Country,Autonomous University of Madrid;;politician
125670;massimiliano salini;Salini;Massimiliano;IT;PPE;MALE;D-IR,TRAN,ECON,ENVI,ITRE,D-TR;Soresina (CR);11;3;1973;;;University of Milan;;politician
96739;reinhard bütikofer;Bütikofer;Reinhard;DE;Verts/ALE;MALE;D-CN,AFET,D-US,INTA,DASE;Mannheim;26;1;1953;;;Heidelberg University;university;politician,media
125237;marco zullo;Zullo;Marco;IT;Renew;MALE;FEMM,D-AL,IMCO;Verona;29;10;1978;;;University of Padua,Bocconi University;university;politician,teacher,manager
28266;sophia in 't veld;in 't Veld;Sophia;NL;Renew;FEMALE;LIBE,D-CN,AFCO,D-UK;Vollenhove;13;9;1963;;;;phd;official,politician
197784;susana solís pérez;Solís Pérez;Susana;ES;Renew;FEMALE;DKOR,REGI,SANT,ENVI,ITRE,FEMM,D-US;Avilés;21;12;1971;;;IE Business School,Osnabrück University of Applied Sciences,University of Oviedo;;politician,engineer
124992;malin björk;Björk;Malin;SE;The Left;FEMALE;ENVI,LIBE,D-BR,DLAT,AFET,DMER,D-ZA;Göteborg;22;5;1972;;;;;politician
197534;françois-xavier bellamy;Bellamy;François-Xavier;FR;PPE;MALE;ITRE,PECH,D-UK,DMAS,DMED,CULT,D-IQ;Paris;11;10;1985;;;Lycée Henri-IV,Paris-Sorbonne University - Paris IV,École Normale Supérieure;;essayist,politician
197935;ivan vilibor sinčić;Sinčić;Ivan Vilibor;HR;NI;MALE;ENVI,D-IN,ITRE,AGRI,D-RU;KARLOVAC;28;8;1990;;;Faculty of Electrical Engineering and Computing, University of Zagreb;;politician,activist
190517;martin schirdewan;Schirdewan;Martin;DE;The Left;MALE;D-CA,ECON;Berlin;12;7;1975;;;Free University Berlin;phd;politician,media,researcher,manager
249443;wolfram pirchner;Pirchner;Wolfram;AT;PPE;MALE;REGI,CONT,EMPL,CULT,D-BR,DMER,DLAT;Innsbruck;21;4;1958;;;;;writer,politician,media
99283;alessandro panza;Panza;Alessandro;IT;ID;MALE;REGI,DEEA,DPAL,DMED,CULT,DEPA;Domodossola;15;5;1982;;;University of Milan;;politician
190519;caroline nagtegaal;Nagtegaal;Caroline;NL;Renew;FEMALE;DARP,ECON,TRAN,D-BR,D-CN;Utrecht;1;6;1980;;;;;
197514;andrzej halicki;Halicki;Andrzej;PL;PPE;MALE;LIBE,DEPA,BUDG,D-MD,AFET,DLAT,DACP,DPAC;Warszawa;26;11;1961;;;SGH Warsaw School of Economics;;politician
124872;morten petersen;Petersen;Morten;DK;Renew;MALE;ITRE,D-TR,LIBE,D-US;Kobenhavn;14;9;1966;;;;university;consultant,politician,manager
197440;delara burkhardt;Burkhardt;Delara;DE;S&D;FEMALE;DSEE,ENVI,LIBE;Hamburg;3;11;1992;;;University of Kiel;university;politician,manager
198183;mihai tudose;Tudose;Mihai;RO;S&D;MALE;INTA,D-MD,ECON,ITRE,SEDE,FISC,D-MK;Braila;6;3;1967;;;Dimitrie Cantemir Christian University;phd;politician,lawyer,manager
125045;clara aguilera;Aguilera;Clara;ES;S&D;FEMALE;D-MX,AGRI,PECH,DLAT,IMCO,D-BR;Granada;3;1;1964;;;;university;farmer
204733;dorien rookmaker;Rookmaker;Dorien;NL;ECR;FEMALE;ECON,D-CA,TRAN,DACP,DPAC;Petten;30;7;1964;;;;;politician
239262;elisabetta de blasis;De Blasis;Elisabetta;IT;ECR;FEMALE;REGI,ITRE,SANT;Avezzano;30;4;1974;;;University of L'Aquila;university;politician,manager
129164;tom vandenkendelaere;Vandenkendelaere;Tom;BE;PPE;MALE;DNAT,IMCO,SEDE,D-UK,D-IR,AFET,AGRI,LIBE,D-CN,D-AF;Roeselare;2;9;1984;;;Institut libre Marie Haps;;politician
191693;elsi katainen;Katainen;Elsi;FI;Renew;FEMALE;AGRI,D-RU,TRAN,D-CA;Haapajärvi;17;12;1966;;;University of Jyväskylä;;politician
28219;daniel caspary;Caspary;Daniel;DE;PPE;MALE;DASE,INTA,AFET,D-UA,DACP,DAFR;Karlsruhe;4;4;1976;;;Karlsruhe Institute of Technology;university;politician
124988;deirdre clune;Clune;Deirdre;IE;PPE;FEMALE;IMCO,DCAM,DLAT,ENVI,DROI,SANT,DACP,DAFR;Cork;1;6;1959;;Peter Barry;Trinity College Dublin,University College Cork;;politician
197510;jarosław duda;Duda;Jarosław;PL;PPE;MALE;EMPL,D-UA,DEPA,PETI,D-ME;Wroclaw;29;4;1964;;;John Paul II Catholic University of Lublin;;politician
5729;kathleen van brempt;Van Brempt;Kathleen;BE;S&D;FEMALE;INTA,DMAG,DMER,TRAN,D-BR;Wilrijk;18;11;1969;;;Katholieke Universiteit Leuven;university;politician,researcher
125023;anja hazekamp;Hazekamp;Anja;NL;The Left;FEMALE;ENVI,PECH,AGRI,SANT,D-JP,DSAS;Vlagtwedde;21;1;1968;;;University of Groningen;phd;official,politician,researcher
124802;siegfried mureşan;Mureşan;Siegfried;RO;PPE;MALE;D-MD,BUDG,ECON,DEPA,D-US;Hunedoara;20;9;1981;;;;;
199941;marianne vind;Vind;Marianne;DK;S&D;FEMALE;DASE,EMPL,TRAN;Koge;3;12;1970;;;Roskilde University;university;politician,trade unionist,engineer
197529;leila chaibi;Chaibi;Leila;FR;The Left;FEMALE;EMPL,AFCO,DLAT,TRAN,D-MX;Dijon;5;10;1982;;;;;politician,manager
23699;kateřina konečná;Konečná;Kateřina;CZ;The Left;FEMALE;IMCO,TRAN,SANT,DSCA,DEPA,ENVI,D-RS;Nový Jičín;20;1;1981;;;Masaryk University Faculty of Economics and Administration,Q12018667,Masaryk University Faculty of Law,University of Finance and Administration;university;official,politician
124808;norbert lins;Lins;Norbert;DE;PPE;MALE;AGRI,DEEA,ENVI,D-MX,DLAT;Ravensburg;22;12;1977;;;;university;official,politician,teacher,manager
125030;annie schreijer-pierik;Schreijer-Pierik;Annie;NL;PPE;FEMALE;AGRI,PECH,DACP,DPAC,INTA,D-RU;Diepenheim;17;2;1953;;;;university;politician,farmer
197662;vangelis meimarakis;MEIMARAKIS;Vangelis;GR;PPE;MALE;AFET,SEDE,D-US,DANZ,DNAT;ATHINA;14;12;1953;;Ioannis Meimarakis;National and Kapodistrian University of Athens,Panteion University;;politician,lawyer
197405;jörgen warborn;Warborn;Jörgen;SE;PPE;MALE;INTA,DMER,DLAT,BUDG,TRAN,D-UK,D-CN;Varberg;23;1;1969;;;;university;politician,businessperson,manager
94649;catherine griset;Griset;Catherine;FR;ID;FEMALE;ENVI,CULT,DACP,DPAC,DMED;Boulogne-sur-Mer;20;8;1972;;;;;politician,lawyer
197536;nathalie colin-oesterlé;Colin-Oesterlé;Nathalie;FR;PPE;FEMALE;ENVI,SANT,D-IL,DMED,LIBE,AFCO;Ollioules;5;5;1965;;;Panthéon-Assas University;;politician,lawyer
197672;eugen tomac;Tomac;Eugen;RO;PPE;MALE;EMPL,DROI,D-RS,DSCA,DEPA;Ismail;27;6;1981;;;University of Bucharest;phd;researcher,politician,media,official,manager
197831;hermann tertsch;Tertsch;Hermann;ES;ECR;MALE;DLAT,AFET,D-MX,ENVI,D-UK,D-RU;Madrid;9;4;1958;;Ekkehard Tertsch,Luisa Mariana del Valle-Lersundi y del Valle,Loyola de Palacio,Ana de Palacio y del Valle-Lersundi;;;comedian,politician,writer,media
124780;marco zanni;Zanni;Marco;IT;ID;MALE;ECON,D-RS,AFET,BUDG;Lovere;11;7;1986;;;Bocconi University;university;politician
239271;eleni stavrou;Stavrou;Eleni;CY;PPE;FEMALE;DEVE,BUDG,CONT,D-MX,DLAT,ECON,FEMM,D-BY;Nicosia;4;7;1975;;;National and Kapodistrian University of Athens,King's College London,Bar-Ilan University;phd;politician
125214;bronis ropė;Ropė;Bronis;LT;Verts/ALE;MALE;D-MD,AGRI,DEPA,ITRE,REGI,D-UA,D-BY;Ignalina;14;4;1955;;;Kaunas University of Technology;university;politician,engineer
197429;marion walsmann;Walsmann;Marion;DE;PPE;FEMALE;JURI,D-MK,IMCO,ITRE,DSCA,DEPA;Erfurt;17;3;1963;;;Leipzig University;university;official,politician,lawyer,manager
96697;waldemar tomaszewski;Tomaszewski;Waldemar;LT;ECR;MALE;D-BY,REGI,DEPA,DEVE,DROI;Vilnius;3;3;1965;;;Vilnius Gediminas Technical University;university;official,politician,engineer
197498;robert biedroń;Biedroń;Robert;PL;S&D;MALE;FEMM,AFET,BUDG,EMPL,D-BY,D-CA;Rymanów;13;4;1976;;;University of Warmia and Mazury in Olsztyn;;politician,media,activist
197651;carmen avram;Avram;Carmen;RO;S&D;FEMALE;DEPA,AGRI,DSCA,D-IL,EMPL,PECH;Viseu de Sus;8;5;1966;;;National School of Political and Administrative Studies,Gheorghe Asachi Technical University of Iași;;politician,media,engineer
197434;martin buschmann;Buschmann;Martin;DE;NI;MALE;ITRE,DASE,ENVI;Hamburg;17;4;1970;;;;;politician
197671;traian băsescu;Băsescu;Traian;RO;PPE;MALE;D-UA,AFET,ENVI,SEDE,D-US,DEPA;Basarabi;4;11;1951;;;Mircea cel Bătrân Naval Academy;university;politician,sailor,ship captain
197649;gheorghe falcă;Falcă;Gheorghe;RO;PPE;MALE;TRAN,PETI,DACP,DAFR,EMPL,ITRE,D-RS,DSEE;Brad;22;1;1967;;;Politehnica University of Timișoara;;teacher,politician,manager,engineer
197836;alexander alexandrov yordanov;Alexandrov Yordanov;Alexander;BG;PPE;MALE;AFET,D-MK,EMPL,AFCO,D-MD,DEPA;Varna;13;2;1952;;;;;
197393;david lega;Lega;David;SE;PPE;MALE;AFET,DROI,D-RU,CONT,D-UA,DEPA,DACP,DPAC;Gothenburg;12;10;1973;True;;;;politician,businessperson,athlete
229839;rené repasi;Repasi;René;DE;S&D;MALE;D-CN,IMCO,ECON,JURI;Karlsruhe;8;11;1979;;;;phd;politician,teacher,researcher,manager
118859;roberta metsola;Metsola;Roberta;MT;PPE;FEMALE;;St Julians;18;1;1979;;;University of Malta,St Aloysius' College;university;official,politician,lawyer
95074;jeroen lenaers;Lenaers;Jeroen;NL;PPE;MALE;DMAS,LIBE,D-UK,DMED,BUDG,CONT,EMPL;Stramproy;29;4;1984;;;Maastricht University;university;politician
197591;irene tinagli;Tinagli;Irene;IT;S&D;FEMALE;ECON,FISC,D-US,D-CA;Empoli;16;4;1974;;;Carnegie Mellon University,Bocconi University;;politician,researcher
197559;grzegorz tobiszowski;Tobiszowski;Grzegorz;PL;ECR;MALE;ITRE,D-CN,BUDG,ENVI,D-IN;Ruda Slaska;1;11;1965;;;John Paul II Catholic University of Lublin;;politician
