identifier;name;familyName;givenName;country;group;gender;memberships;born_place;born_day;born_month;born_year;disability;relatives;educated_at;highest_degree;occupation
124785;maria grapini;Grapini;Maria;RO;S&D;FEMALE;IMCO,AGRI,CONT;Berești - Galați;7.0;11.0;1954.0;;;Gheorghe Asachi Technical University of Iași;secondary;engineer,manager,politician,consultant
257119;şerban-dimitrie sturdza;Sturdza;Şerban-Dimitrie;RO;ECR;MALE;REGI,AFET;Bucarest;30.0;3.0;1967.0;;;;;
201945;virginijus sinkevičius;Sinkevičius;Virginijus;LT;Verts/ALE;MALE;TRAN,ITRE;Vilnius;4.0;11.0;1990.0;;;;;
197734;lefteris nikolaou-alavanos;Nikolaou-Alavanos;Lefteris;GR;NI;MALE;PETI,FISC,ECON;Athens;7.0;2.0;1985.0;;;National and Kapodistrian University of Athens;;politician
257066;andré rodrigues;Rodrigues;André;PT;S&D;MALE;AGRI,PECH,TRAN;Ponta Delgada;12.0;2.0;1977.0;;;;;
124866;ilhan kyuchyuk;Kyuchyuk;Ilhan;BG;Renew;MALE;JURI,AFET,ENVI;Sevlievo;16.0;9.0;1985.0;;;;university;politician
256824;yannis maniatis;Maniatis;Yannis;GR;S&D;MALE;ITRE,AFET,TRAN,PETI,SEDE;Argos;11.0;10.0;1956.0;;;;;
257101;cecilia strada;Strada;Cecilia;IT;S&D;FEMALE;LIBE,DEVE,EMPL,FEMM;Milan;12.0;3.0;1979.0;;;;;
256842;gerald hauser;Hauser;Gerald;AT;PfE;MALE;SANT,ENVI,AGRI;St. Jakob im Defereqqental;30.0;9.0;1961.0;;;;;
106936;daniel freund;Freund;Daniel;DE;Verts/ALE;MALE;CONT,AFCO,LIBE;Aachen;14.0;10.0;1984.0;;;Leipzig University,Sciences Po;university;manager,media,politician
219652;matej tonin;Tonin;Matej;SI;PPE;MALE;ITRE,AFET;Ljubljana;30.0;7.0;1983.0;;;;;
257113;antonella sberna;Sberna;Antonella;IT;ECR;FEMALE;REGI,ENVI;Roma;11.0;1.0;1982.0;;;;;
257024;mireia borrás pabón;Borrás Pabón;Mireia;ES;PfE;FEMALE;AGRI,FEMM,ENVI,REGI,PETI;Madrid;14.0;10.0;1986.0;;;;;
197606;javier zarzalejos;Zarzalejos;Javier;ES;PPE;MALE;JURI,LIBE,PECH;Bilbao;6.0;6.0;1960.0;;José Antonio Zarzalejos Altares;University of Deusto;university;manager,lawyer,media,politician,official
123562;charlie weimers;Weimers;Charlie;SE;ECR;MALE;LIBE,AFCO;HAMMARÖ;12.0;11.0;1982.0;;;;;politician
197711;dolors montserrat;Montserrat;Dolors;ES;PPE;FEMALE;ENVI,PETI,SANT,LIBE;Barcelona;18.0;9.0;1973.0;;;;phd;lawyer
256845;ondřej krutílek;Krutílek;Ondřej;CZ;ECR;MALE;ITRE,TRAN;Nový Jičín;30.0;4.0;1981.0;;;;;
197832;diana riba i giner;Riba I Giner;Diana;ES;Verts/ALE;FEMALE;CULT,LIBE;Barcelona;21.0;2.0;1975.0;;;University of Barcelona;phd;researcher,politician,bookseller,civil rights advocate
256898;pierre jouvet;Jouvet;Pierre;FR;S&D;MALE;IMCO,ENVI,SANT;Valence;6.0;10.0;1986.0;;;;;
124973;gerolf annemans;Annemans;Gerolf;BE;PfE;MALE;AFCO,CULT;Antwerpen;8.0;11.0;1958.0;;;University of Antwerp;university;lawyer,politician
257163;francesco torselli;Torselli;Francesco;IT;ECR;MALE;INTA,EMPL,ITRE;FIRENZE;9.0;3.0;1976.0;;;;;
257023;per clausen;Clausen;Per;DK;The Left;MALE;EMPL,ENVI,ITRE;Kongsvinger;20.0;2.0;1955.0;;;;;
257079;sérgio gonçalves;Gonçalves;Sérgio;PT;S&D;MALE;TRAN,REGI,PECH;Funchal;7.0;4.0;1979.0;;;;;
257727;pierfrancesco maran;Maran;Pierfrancesco;IT;S&D;MALE;IMCO,EMPL;Milano;27.0;5.0;1980.0;;;;;
256918;céline imart;Imart;Céline;FR;PPE;FEMALE;INTA,AGRI,BUDG;Toulouse;24.0;8.0;1982.0;;;;;
197464;hannah neumann;Neumann;Hannah;DE;Verts/ALE;FEMALE;AFET,SEDE,LIBE,DROI;Speyer;3.0;4.0;1984.0;;;Free University Berlin;phd;politician,manager,teacher,consultant
197543;bernard guetta;Guetta;Bernard;FR;Renew;MALE;AFET,DROI,CULT;Boulogne-Billancourt;28.0;1.0;1951.0;;David Guetta;Centre de formation des journalistes;;media,politician,writer
256889;liesbet sommen;Sommen;Liesbet;BE;PPE;FEMALE;EMPL,ENVI,FEMM;Turnhout;13.0;4.0;1984.0;;;;;
197818;billy kelleher;Kelleher;Billy;IE;Renew;MALE;ECON,FISC,ENVI,FEMM,SANT;Cork;20.0;1.0;1968.0;;;Cork Institute of Technology;;farmer,politician
257137;marco falcone;Falcone;Marco;IT;PPE;MALE;ECON,PECH;Catania;5.0;1.0;1971.0;;;;;
190574;tomasz froelich;Froelich;Tomasz;DE;ESN;MALE;DROI,AFET,DEVE;Hamburg;15.0;10.0;1988.0;;;;;
256880;estelle ceulemans;Ceulemans;Estelle;BE;S&D;FEMALE;EMPL,ENVI,SANT;Rocourt;12.0;2.0;1970.0;;;;;
256896;angéline furet;Furet;Angéline;FR;PfE;FEMALE;BUDG,EMPL;Le Mans;24.0;7.0;1981.0;;;;;
257093;carlo ciccioli;Ciccioli;Carlo;IT;ECR;MALE;ITRE,TRAN,PECH;Ancona;19.0;11.0;1952.0;;;;;
197697;aurore lalucq;Lalucq;Aurore;FR;S&D;FEMALE;ECON,FISC,CULT;Longjumeau;17.0;4.0;1979.0;;;University of Paris 1 Pantheon-Sorbonne,Paris Dauphine University;;researcher,politician
256934;daniel attard;Attard;Daniel;MT;S&D;MALE;TRAN,ITRE,REGI;Pieta;18.0;4.0;1992.0;;;;;
197786;susanna ceccardi;Ceccardi;Susanna;IT;PfE;FEMALE;LIBE,AFET,ENVI,FEMM;Pisa;19.0;3.0;1987.0;;;Galileo Galilei,University of Pisa;;politician
256863;zoltán tarr;Tarr;Zoltán;HU;PPE;MALE;CULT,FEMM;Budapest;12.0;2.0;1972.0;;;;;
197647;dan-ştefan motreanu;Motreanu;Dan-Ştefan;RO;PPE;MALE;ENVI,REGI,AGRI;Orastie;11.0;9.0;1970.0;;;;university;manager,politician,media,teacher
257001;elena sancho murillo;Sancho Murillo;Elena;ES;S&D;FEMALE;ITRE,ENVI,AGRI;Ribaforada;26.0;1.0;1989.0;;;;;
129073;urmas paet;Paet;Urmas;EE;Renew;MALE;AFET,DROI,TRAN;Tallinn;20.0;4.0;1974.0;;;University of Oslo,University of Tartu;university;media,politician,official
257039;elena nevado del campo;Nevado del Campo;Elena;ES;PPE;FEMALE;REGI,TRAN,FEMM,PETI,SANT;Cáceres;26.0;1.0;1967.0;;;;;
103246;auke zijlstra;Zijlstra;Auke;NL;PfE;MALE;BUDG,ECON,ITRE;Haskerland;1.0;11.0;1964.0;;;;;
257148;raffaele topo;Topo;Raffaele;IT;S&D;MALE;EMPL,REGI,ENVI,SANT;Villaricca;2.0;3.0;1965.0;;;;;
96932;birgit sippel;Sippel;Birgit;DE;S&D;FEMALE;LIBE,EMPL;Bochum;29.0;1.0;1960.0;;;;;politician
257132;ignazio roberto marino;Marino;Ignazio Roberto;IT;Verts/ALE;MALE;BUDG,ENVI,SANT;Genova;10.0;3.0;1955.0;;;;;
96752;martin häusling;Häusling;Martin;DE;Verts/ALE;MALE;AGRI,ENVI;Bad Wildungen;26.0;3.0;1961.0;;;;university;manager,politician
125068;emmanouil kefalogiannis;Kefalogiannis;Emmanouil;GR;PPE;MALE;AFCO,AFET,AGRI;;;;;;;;;
124795;flavio tosi;Tosi;Flavio;IT;PPE;MALE;ENVI,ITRE;Verona;18.0;6.0;1969.0;;;;;
23816;andrás gyürk;Gyürk;András;HU;PfE;MALE;ITRE,CULT;Budapest;2.0;12.0;1972.0;;;Franciscan Gymnasium, Szentendre,Budapest Business School Faculty of Finance and Accountancy,Eötvös Loránd University;university;manager,politician
37312;christel schaldemose;Schaldemose;Christel;DK;S&D;FEMALE;IMCO,ENVI;Odense;4.0;8.0;1967.0;;;University of Southern Denmark;;researcher,politician
197461;katrin langensiepen;Langensiepen;Katrin;DE;Verts/ALE;FEMALE;EMPL,IMCO,FEMM;Langenhagen;10.0;10.0;1979.0;True;;;;politician
257098;gabriela firea;Firea;Gabriela;RO;S&D;FEMALE;CULT,FEMM;BACAU;13.0;7.0;1972.0;;;;;
257028;henrik dahl;Dahl;Henrik;DK;PPE;MALE;IMCO,EMPL;Aarhus;20.0;2.0;1960.0;;;;;
256929;rené aust;Aust;René;DE;ESN;MALE;INTA,ECON,FISC,EMPL,ITRE;Luedinghausen;24.0;4.0;1987.0;;;;;
124715;györgy hölvényi;Hölvényi;György;HU;PfE;MALE;DEVE,ENVI,SEDE;Budapest;13.0;6.0;1962.0;;;Eötvös Loránd University;;politician
230085;camilla laureti;Laureti;Camilla;IT;S&D;FEMALE;AGRI,FISC,ECON;Roma;20.0;5.0;1975.0;;;Sapienza University of Rome;university;media,politician
256883;aleksandar nikolic;Nikolic;Aleksandar;FR;PfE;MALE;ITRE,INTA;La Garenne-Colombes;4.0;10.0;1986.0;;;;;
257043;maravillas abadía jover;Abadía Jover;Maravillas;ES;PPE;FEMALE;EMPL,JURI,REGI;Murcia;8.0;12.0;1981.0;;;;;
197800;eero heinäluoma;Heinäluoma;Eero;FI;S&D;MALE;CONT,ECON,ITRE;Kokkola;4.0;7.0;1955.0;;;;;politician
256807;dainius žalimas;Žalimas;Dainius;LT;Renew;MALE;JURI,FEMM,LIBE;Vilnius;22.0;5.0;1973.0;;;;;
197831;hermann tertsch;Tertsch;Hermann;ES;PfE;MALE;AFET,INTA,DEVE;Madrid;9.0;4.0;1958.0;;Ekkehard Tertsch,Ana de Palacio y del Valle-Lersundi,Luisa Mariana del Valle-Lersundi y del Valle,Loyola de Palacio;;;writer,comedian,media,politician
204418;nora mebarek;Mebarek;Nora;FR;S&D;FEMALE;REGI,EMPL;Port-Saint-Louis-du-Rhône;22.0;7.0;1972.0;;;;;politician
257437;catarina vieira;Vieira;Catarina;NL;Verts/ALE;FEMALE;INTA,DROI;Angra do Heroísmo;14.0;5.0;1996.0;;;;;
197410;stefan berger;Berger;Stefan;DE;PPE;MALE;ECON,FISC,ITRE;Mönchengladbach;15.0;9.0;1969.0;;;Johannes Gutenberg University Mainz;;politician
257086;jacek ozdoba;Ozdoba;Jacek;PL;ECR;MALE;ENVI,LIBE;Warszawa;22.0;9.0;1991.0;;;;;
257076;michał dworczyk;Dworczyk;Michał;PL;ECR;MALE;IMCO,SEDE,AFET;Warsaw;22.0;7.0;1975.0;;;;;
96787;herbert dorfmann;Dorfmann;Herbert;IT;PPE;MALE;AGRI,FISC,ECON;Brixen;4.0;3.0;1969.0;;;Università Cattolica del Sacro Cuore;;politician
197443;andreas glück;Glück;Andreas;DE;Renew;MALE;ENVI,ITRE,SANT;Münsingen (Württemberg);8.0;3.0;1975.0;;;University of Tübingen;university;politician,doctor
197721;césar luena;Luena;César;ES;S&D;MALE;ENVI,ECON;Logrono;29.0;10.0;1980.0;;;;phd;researcher
257123;lucia annunziata;Annunziata;Lucia;IT;S&D;FEMALE;AFET,INTA,SEDE;Sarno;8.0;8.0;1950.0;;;;;
197469;assita kanko;Kanko;Assita;BE;ECR;FEMALE;LIBE,AFET;Godyr;14.0;7.0;1980.0;;;Solvay Brussels School of Economics and Management,University Joseph Ki-Zerbo;;politician
257077;marlena maląg;Maląg;Marlena;PL;ECR;FEMALE;EMPL,FEMM,IMCO;Ostrów Wielkopolski;2.0;11.0;1964.0;;;;;
96810;carlo fidanza;Fidanza;Carlo;IT;ECR;MALE;AGRI,AFET,TRAN;San Benedetto del Tronto;21.0;9.0;1976.0;;;;university;politician,consultant,official
197558;asger christensen;Christensen;Asger;DK;Renew;MALE;AGRI,PECH,TRAN;Tarm;8.0;1.0;1958.0;;;;;farmer,politician
197770;martin hojsík;Hojsík;Martin;SK;Renew;MALE;ENVI,EMPL,ITRE;Bratislava;27.0;1.0;1977.0;;;Comenius University;;politician
257002;josé cepeda;Cepeda;José;ES;S&D;MALE;CONT,JURI,IMCO;Ciudad Real;19.0;7.0;1968.0;;;;;
125042;javi lópez;López;Javi;ES;S&D;MALE;ENVI,AFET,SEDE;Madrid;11.0;11.0;1985.0;;;;university;teacher,manager,politician
257103;ştefan muşoiu;Muşoiu;Ştefan;RO;S&D;MALE;INTA,TRAN,DROI;București;16.0;6.0;1975.0;;;;;
256977;andrea wechsler;Wechsler;Andrea;DE;PPE;FEMALE;ITRE,EMPL,ENVI;Ulm;19.0;6.0;1977.0;;;;;
197490;magdalena adamowicz;Adamowicz;Magdalena;PL;PPE;FEMALE;LIBE,TRAN,PECH,JURI;Słupsk ;10.0;4.0;1973.0;;;Faculty of Law and Administration, University of Gdańsk;phd;politician
124700;jana toom;Toom;Jana;EE;Renew;FEMALE;EMPL,PETI,JURI,FEMM;Tallinn;15.0;10.0;1966.0;;;;university;media
256859;annamária vicsek;Vicsek;Annamária;HU;PfE;FEMALE;CULT,TRAN;Szabadka;9.0;2.0;1973.0;;;;;
94649;catherine griset;Griset;Catherine;FR;PfE;FEMALE;CULT,FEMM;Boulogne-sur-Mer;20.0;8.0;1972.0;;;;;lawyer,politician
256871;malika sorel;Sorel;Malika;FR;PfE;FEMALE;CULT,LIBE;;;;;;;;;
23868;monika beňová;Beňová;Monika;SK;NI;FEMALE;ENVI,SANT,ITRE;Bratislava;15.0;8.0;1968.0;;;Faculty of Political Science and International Relations, Matej Bel University;university;manager,politician
257110;dan barna;Barna;Dan;RO;Renew;MALE;AFET,INTA,REGI;Sibiu;10.0;7.0;1975.0;;;;;
96998;evelyn regner;Regner;Evelyn;AT;S&D;FEMALE;ECON,EMPL,FISC;Wien;24.0;1.0;1966.0;;;University of Salzburg;university;manager,politician
256947;fredis beleris;Beleris;Fredis;GR;PPE;MALE;REGI,PETI,PECH,LIBE;Himarë;9.0;8.0;1972.0;;;;;
28226;christian ehler;Ehler;Christian;DE;PPE;MALE;ITRE,BUDG;München;17.0;8.0;1963.0;;;Humboldt University of Berlin;phd;manager,politician
28615;roberts zīle;Zīle;Roberts;LV;ECR;MALE;ECON,TRAN,FISC,BUDG;Rīga;20.0;6.0;1958.0;;;University of Latvia,Latvia University of Life Sciences and Technologies;phd;researcher,politician
197722;nacho sánchez amor;Sánchez Amor;Nacho;ES;S&D;MALE;AFET,DROI,LIBE;Cáceres;15.0;5.0;1960.0;;;Complutense University of Madrid;university;lawyer,manager,politician,official
257034;carmen crespo díaz;Crespo Díaz;Carmen;ES;PPE;FEMALE;AGRI,PECH,ENVI;adra almeria;8.0;12.0;1966.0;;;;;
197412;niclas herbst;Herbst;Niclas;DE;PPE;MALE;CONT,SEDE,AFET,BUDG,PECH;Ratzeburg;28.0;2.0;1973.0;;;University of Kiel;university;manager,politician,consultant
256882;julie rechagneux;Rechagneux;Julie;FR;PfE;FEMALE;ITRE,JURI;Clermont Ferrand;24.0;1.0;1996.0;;;;;
124984;lynn boylan;Boylan;Lynn;IE;The Left;FEMALE;INTA,ENVI;Dublin;29.0;11.0;1976.0;;;;;
257143;mariateresa vivaldini;Vivaldini;Mariateresa;IT;ECR;FEMALE;EMPL,ITRE,IMCO;Brescia;22.0;11.0;1967.0;;;;;
197421;isabel wiseler-lima;Wiseler-Lima;Isabel;LU;PPE;FEMALE;LIBE,DROI,AFET;Odivelas-Loures;29.0;12.0;1961.0;;;;university;teacher
256905;eric sargiacomo;Sargiacomo;Eric;FR;S&D;MALE;AGRI,PECH,JURI;LOUHANS;31.0;10.0;1969.0;;;;;
257130;cristina guarda;Guarda;Cristina;IT;Verts/ALE;FEMALE;AGRI,PETI,REGI;Cologna Veneta;3.0;3.0;1990.0;;;;;
30482;younous omarjee;Omarjee;Younous;FR;The Left;MALE;BUDG,REGI,CONT;Saint-Denis (Réunion);30.0;9.0;1969.0;;;public international law;university;politician,official
135511;valérie hayer;Hayer;Valérie;FR;Renew;FEMALE;AGRI,BUDG;Mayenne;6.0;4.0;1986.0;;;;;politician
256847;danuše nerudová;Nerudová;Danuše;CZ;PPE;FEMALE;BUDG,ECON,ENVI,FISC;Brno;4.0;1.0;1979.0;;;;;
98219;aura salla;Salla;Aura;FI;PPE;FEMALE;ECON,IMCO;Lappeenranta;13.0;6.0;1984.0;;;;;
202036;sunčana glavak;Glavak;Sunčana;HR;PPE;FEMALE;CULT,ENVI;Čakovec;9.0;12.0;1968.0;;;University of Zagreb;phd;politician
197618;elisabetta gualmini;Gualmini;Elisabetta;IT;S&D;FEMALE;ITRE,ECON,AGRI;Modena;17.0;5.0;1968.0;;;University of Bologna,University of Florence;phd;politician,researcher,media,manager
257035;alma ezcurra almansa;Ezcurra Almansa;Alma;ES;PPE;FEMALE;CULT,PETI,LIBE,FEMM;Madrid;11.0;12.0;1986.0;;;;;
197481;maximilian krah;Krah;Maximilian;DE;NI;MALE;INTA,BUDG;Dresden;28.0;1.0;1977.0;;;TU Dresden;phd;lawyer,manager,politician
39725;iuliu winkler;Winkler;Iuliu;RO;PPE;MALE;INTA,ITRE,REGI;Hunedoara;14.0;3.0;1964.0;;;Politehnica University of Timișoara;phd;engineer,manager,politician
256971;lukas sieper;Sieper;Lukas;DE;NI;MALE;BUDG,TRAN;Bergisch Gladbach;22.0;3.0;1997.0;;;;;
124895;krzysztof hetman;Hetman;Krzysztof;PL;PPE;MALE;REGI,AGRI;Lublin;27.0;6.0;1974.0;;;Maria Curie-Skłodowska University;;politician
257064;anna bryłka;Bryłka;Anna;PL;NI;FEMALE;INTA,AGRI;Koło;1.0;9.0;1990.0;;;;;
256831;sophia kircher;Kircher;Sophia;AT;PPE;FEMALE;TRAN,IMCO;Innsbruck;4.0;5.0;1994.0;;;;;
256945;irmhild bossdorf;Bossdorf;Irmhild;DE;ESN;FEMALE;REGI,FEMM;Mechelen;14.0;1.0;1967.0;;;;;
197549;markéta gregorová;Gregorová;Markéta;CZ;Verts/ALE;FEMALE;INTA,ITRE,LIBE,AFCO;Most;14.0;1.0;1993.0;;;Masaryk University;university;politician
256983;jessika van leeuwen;Van Leeuwen;Jessika;NL;PPE;FEMALE;AGRI,INTA,REGI;;10.0;9.0;1981.0;;;;;
257053;ana catarina mendes;Mendes;Ana Catarina;PT;S&D;FEMALE;LIBE,SEDE,AFET;Coimbra;14.0;1.0;1973.0;;;;;
257105;roxana mînzatu;Mînzatu;Roxana;RO;S&D;FEMALE;REGI,EMPL,PETI;Brasov;1.0;4.0;1980.0;;;;;
251324;krzysztof brejza;Brejza;Krzysztof;PL;PPE;MALE;LIBE,JURI;Bydgoszcz;16.0;5.0;1983.0;;Ryszard Brejza;University of Warsaw,Q65167632;phd;lawyer,politician
107212;andrey novakov;Novakov;Andrey;BG;PPE;MALE;REGI,TRAN,CULT;PAZARDZHIK;7.0;7.0;1988.0;;;"South-West University ""Neofit Rilski""";;politician
185341;željana zovko;Zovko;Željana;HR;PPE;FEMALE;AFET,PECH,INTA,SEDE;Mostar;25.0;3.0;1970.0;;;University of North London;university;manager,media,politician,official
197523;łukasz kohut;Kohut;Łukasz;PL;PPE;MALE;AFET,DROI,CULT;Katowice;10.0;9.0;1982.0;;;University of Silesia in Katowice;;politician,photographer
197525;ewa kopacz;Kopacz;Ewa;PL;PPE;FEMALE;ENVI,FEMM,SANT;Skaryszew;3.0;12.0;1956.0;;;Medical University of Lublin,II Liceum Ogólnokształcące im. Marii Konopnickiej w Radomiu;;pediatrician,politician,doctor
257102;giorgio gori;Gori;Giorgio;IT;S&D;MALE;ITRE,AFET;Bergamo;24.0;3.0;1960.0;;;;;
256981;ton diepeveen;DIEPEVEEN;Ton;NL;PfE;MALE;PECH,JURI,AGRI;Veenendaal;27.0;8.0;1957.0;;;;;
257297;barry cowen;Cowen;Barry;IE;Renew;MALE;AGRI,INTA;Dublin;28.0;8.0;1967.0;;;;;
257300;michael mcnamara;McNamara;Michael;IE;Renew;MALE;LIBE,ITRE;Limerick;1.0;3.0;1974.0;;;;;
197517;adam jarubas;Jarubas;Adam;PL;PPE;MALE;ITRE,SANT,ENVI;Busko-Zdroj;17.0;12.0;1974.0;;;Jan Kochanowski University,Q9296668;;politician
257115;gheorghe piperea;Piperea;Gheorghe;RO;ECR;MALE;IMCO,JURI,AFCO;Singureni;1.0;3.0;1970.0;;;;;
197795;mario furore;Furore;Mario;IT;The Left;MALE;CULT,JURI;FOGGIA;25.0;12.0;1988.0;;;Libera Università Internazionale degli Studi Sociali Guido Carli;;politician
198084;katri kulmuni;Kulmuni;Katri;FI;Renew;FEMALE;ENVI,ECON,ITRE,FISC;Tornio;4.0;9.0;1987.0;;;;;
188096;jüri ratas;Ratas;Jüri;EE;PPE;MALE;ITRE,BUDG;Tallinn;2.0;7.0;1978.0;;;;;
256973;stefan köhler;Köhler;Stefan;DE;PPE;MALE;ENVI,AGRI,PETI;Aschaffenburg;24.0;9.0;1967.0;;;;;
124799;alessandra moretti;Moretti;Alessandra;IT;S&D;FEMALE;ENVI,FEMM,AFET,SANT;Vicenza;24.0;6.0;1973.0;;;University of Urbino;;politician
256804;pekka toveri;Toveri;Pekka;FI;PPE;MALE;AGRI,AFET,LIBE,SEDE;Kankaanpää;6.0;4.0;1961.0;;;;;
28400;francisco josé millán mon;Millán Mon;Francisco José;ES;PPE;MALE;AFET,PECH;Pontevedra;8.0;3.0;1955.0;;;;university;teacher,manager,politician,official
257124;giuseppe lupo;Lupo;Giuseppe;IT;S&D;MALE;BUDG,CONT,PECH,TRAN;Palermo;18.0;3.0;1966.0;;;;;
101585;niels fuglsang;Fuglsang;Niels;DK;S&D;MALE;ITRE,FISC,ECON;Kobenhavn;29.0;6.0;1985.0;;;University of Copenhagen;phd;researcher,consultant,manager,politician,teacher,official
124784;dan nica;Nica;Dan;RO;S&D;MALE;ITRE,ENVI;Panciu;2.0;7.0;1960.0;;;Gheorghe Asachi Technical University of Iași;phd;researcher,manager,engineer,politician,official
249982;milan mazurek;Mazurek;Milan;SK;NI;MALE;TRAN,REGI;Kežmarok;24.0;1.0;1994.0;;;;;
257029;jorge martín frías;Martín Frías;Jorge;ES;PfE;MALE;ECON,IMCO,DROI,AFET;Madrid;8.0;4.0;1980.0;;;;;
113523;peter agius;Agius;Peter;MT;PPE;MALE;IMCO,PETI,AGRI;St. Julians;9.0;4.0;1979.0;;;;;
5392;lara wolters;Wolters;Lara;NL;S&D;FEMALE;ECON,JURI,TRAN;Amsterdam;12.0;4.0;1986.0;;;College of Europe,University College London,Institut d'études politiques de Strasbourg;;politician
112748;biljana borzan;Borzan;Biljana;HR;S&D;FEMALE;IMCO,ENVI;Osijek;29.0;11.0;1971.0;;;School of Medicine, University of Zagreb;phd;politician,doctor,official
257075;isilda gomes;Gomes;Isilda;PT;S&D;FEMALE;EMPL,PETI,CULT;Mido;16.0;9.0;1951.0;;;;;
197404;jessica polfjärd;Polfjärd;Jessica;SE;PPE;FEMALE;ENVI,PECH,SANT,AGRI;Seoul;27.0;5.0;1971.0;;;;;politician
256924;sarah knafo;Knafo;Sarah;FR;ESN;FEMALE;ITRE,ENVI;;;;;;;;;
257125;roberto vannacci;Vannacci;Roberto;IT;PfE;MALE;AFET,ENVI,LIBE;LA SPEZIA;20.0;10.0;1968.0;;;;;
204400;adrián vázquez lázara;Vázquez Lázara;Adrián;ES;PPE;MALE;AFCO,CONT,JURI,DROI;Madrid;5.0;5.0;1982.0;;Armando Vázquez Crespo;Complutense University of Madrid,Lindenwood University,University of Warwick;;researcher,manager,politician,consultant
197416;giorgos georgiou;Georgiou;Giorgos;CY;The Left;MALE;AFET,ENVI,SANT;Nicosia;9.0;4.0;1963.0;;;National and Kapodistrian University of Athens;university;researcher,politician,teacher
256911;arash saeidi;Saeidi;Arash;FR;The Left;MALE;TRAN,AGRI,JURI;Teheran;25.0;5.0;1975.0;;;;;
256986;geadis geadi;Geadi;Geadis;CY;ECR;MALE;AFET,ENVI,LIBE;Nicosia;30.0;8.0;1984.0;;;;;
119652;vytenis povilas andriukaitis;Andriukaitis;Vytenis Povilas;LT;S&D;MALE;ENVI,SANT,AFCO;;9.0;8.0;1951.0;;;;;
257068;hélder sousa silva;Sousa Silva;Hélder;PT;PPE;MALE;BUDG,CULT,SEDE;Mafra;21.0;7.0;1965.0;;;;;
257116;georgiana teodorescu;Teodorescu;Georgiana;RO;ECR;FEMALE;LIBE,EMPL,ITRE,FEMM;Iasi;19.0;8.0;1985.0;;;;;
197441;predrag fred matić;Matić;Predrag Fred;HR;S&D;MALE;FEMM,AFET;Pozega;2.0;6.0;1962.0;;;;;
204129;nikolina brnjac;Brnjac;Nikolina;HR;PPE;FEMALE;TRAN,REGI;Karlovac;11.0;7.0;1978.0;;;;;
124691;costas mavrides;Mavrides;Costas;CY;S&D;MALE;AFET,ECON,SEDE,INTA,PETI;Kato Dhikomo;27.0;5.0;1962.0;;;;phd;official
124884;kosma złotowski;Złotowski;Kosma;PL;ECR;MALE;TRAN,IMCO,JURI,PETI;Bydgoszcz;14.0;1.0;1964.0;;;University of Warsaw;university;manager,media,politician,official
256858;nikolaos anadiotis;Anadiotis;Nikolaos;GR;NI;MALE;CULT,LIBE;Αθηνα;10.0;2.0;1983.0;;;;;
257133;pasquale tridico;Tridico;Pasquale;IT;The Left;MALE;CONT,ECON,FISC,TRAN;Scala Coeli;21.0;9.0;1975.0;;;;;
257259;nikola minchev;Minchev;Nikola;BG;Renew;MALE;IMCO,CULT,LIBE;Sofia;13.0;9.0;1987.0;;;;;
125104;romana tomc;Tomc;Romana;SI;PPE;FEMALE;EMPL,TRAN,LIBE;Ljubljana;2.0;11.0;1965.0;;;University of Ljubljana;;researcher,politician
96933;milan zver;Zver;Milan;SI;PPE;MALE;ENVI,AFET;Ljubljana;25.0;5.0;1962.0;;;University of Ljubljana,University of Graz;;researcher,politician
256943;eleonora meleti;Meleti;Eleonora;GR;PPE;FEMALE;EMPL,CULT,FEMM;Αθήνα;17.0;9.0;1978.0;;;;;
256969;friedrich pürner;Pürner;Friedrich;DE;NI;MALE;ECON,ENVI;Munich;24.0;4.0;1967.0;;;;;
198076;maria ohisalo;Ohisalo;Maria;FI;Verts/ALE;FEMALE;EMPL,ECON,ENVI;Helsinki;8.0;3.0;1985.0;;;;;
197573;kira marie peter-hansen;Peter-Hansen;Kira Marie;DK;Verts/ALE;FEMALE;ECON,JURI,FISC,ITRE;Frederiksberg C;23.0;2.0;1998.0;;;University of Copenhagen;;politician
197802;ville niinistö;Niinistö;Ville;FI;Verts/ALE;MALE;ITRE,SEDE,AFET;Turku;30.0;7.0;1976.0;;Kari Niinistö,Sauli Niinistö;University of Turku;university;researcher,politician
213330;ernő schaller-baross;Schaller-Baross;Ernő;HU;PfE;MALE;IMCO,AFCO,JURI;Budapest;30.0;1.0;1987.0;;;Károli Gáspár University of the Reformed Church in Hungary;university;lawyer,manager,politician,official
197810;nils ušakovs;Ušakovs;Nils;LV;S&D;MALE;BUDG,PETI,TRAN;RIGA;8.0;6.0;1976.0;;;University of Southern Denmark,University of Latvia;university;politician
124836;maria noichl;Noichl;Maria;DE;S&D;FEMALE;AGRI,FEMM,ENVI,DROI;Rosenheim;9.0;1.0;1967.0;;;;university;politician,teacher
197545;bogdan rzońca;Rzońca;Bogdan;PL;ECR;MALE;BUDG,PETI,ECON;Zarzecze;1.0;2.0;1961.0;;;University of the National Education Commission;;politician
257030;raúl de la hoz quintano;de la Hoz Quintano;Raúl;ES;PPE;MALE;ITRE,EMPL,ENVI,REGI;Palencia;4.0;5.0;1973.0;;;;;
